7	0.29
8	0.25
9	0.33
9	0.33
10	0.3
11	0.27
11	0.27
12	0.25
13	0.23
13	0.23
14	0.21
15	0.2
15	0.2
16	0.19
17	0.24
17	0.24
18	0.22
19	0.21
19	0.21
20	0.2
21	0.19
21	0.19
22	0.18
23	0.17
23	0.17
24	0.21
25	0.2
25	0.2
26	0.19
27	0.19
27	0.19
28	0.18
29	0.17
29	0.17
30	0.17
31	0.16
31	0.16
32	0.19
33	0.18
33	0.18
34	0.18
35	0.17
35	0.17
36	0.17
37	0.16
37	0.16
38	0.16
39	0.15
39	0.18
40	0.17
41	0.17
