7	0.43
8	0.38
9	0.33
9	0.33
10	0.3
11	0.36
11	0.36
12	0.33
13	0.31
13	0.31
14	0.29
15	0.27
15	0.27
16	0.25
17	0.24
17	0.24
18	0.28
19	0.26
19	0.26
20	0.25
21	0.24
21	0.24
22	0.23
23	0.22
23	0.22
24	0.25
25	0.24
25	0.24
26	0.23
27	0.22
27	0.22
28	0.21
29	0.21
29	0.21
30	0.2
31	0.23
31	0.23
32	0.22
33	0.21
33	0.21
34	0.21
35	0.2
35	0.2
36	0.19
37	0.22
37	0.22
38	0.21
39	0.21
39	0.21
40	0.2
41	0.2
