7	1.4
8	1.4
9	1.7
9	1.7
10	1.7
11	2.1
11	2.1
12	2.1
13	2
13	2
14	2.4
15	2.4
15	2.4
16	2.7
17	2.7
17	2.7
18	3
19	2.8
19	2.8
20	2.8
21	2.8
21	2.8
22	2.8
23	3.1
23	3.1
24	3
25	3
25	3
26	3.1
27	3.2
27	3.1
28	3.3
29	3.2
29	3.3
30	3.2
31	3.1
31	3.1
32	3.3
33	3.4
33	3.4
34	3.3
35	3.4
35	3.4
36	3.4
37	3.4
37	3.4
38	3.4
39	3.4
39	3.3
40	3.4
41	3.4
