7	0.45
8	0.4
9	0.4
9	0.4
10	0.3
11	0.4
11	0.4
12	0.4
13	0.4
13	0.4
14	0.3
15	0.3
15	0.3
16	0.3
17	0.3
17	0.3
18	0.3
19	0.3
19	0.3
20	0.3
21	0.3
21	0.3
22	0.3
23	0.3
23	0.3
24	0.3
25	0.3
25	0.3
26	0.2
27	0.2
27	0.2
28	0.3
29	0.3
29	0.3
30	0.3
31	0.2
31	0.2
32	0.2
33	0.2
33	0.2
34	0.2
35	0.2
35	0.2
36	0.2
37	0.2
37	0.2
38	0.2
39	0.2
39	0.2
40	0.2
41	0.2
